id;ident;iata;name;latitude_deg;longitude_deg
3863;KOKC;OKC;Will Rogers World Airport;35.39310074;-97.60070038
3864;KALB;ALB;Albany International Airport;42.74829865;-73.80169678
3865;PAVD;VDZ;Valdez Pioneer Field;61.13389969;-146.2480011
3866;KLFI;LFI;Langley Air Force Base;37.082901;-76.36049652
3867;KSNA;SNA;John Wayne Airport-Orange County Airport;33.67570114;-117.8679962
3868;KCBM;CBM;Columbus Air Force Base;33.64379883;-88.44380188
3869;KTMB;TMB;Kendall-Tamiami Executive Airport;25.64789963;-80.43280029
3870;KNTU;NTU;Oceana Naval Air Station;36.820702;-76.033501
3871;KGUS;GUS;Grissom Air Reserve Base;40.64810181;-86.15209961
3872;KCPR;CPR;Casper-Natrona County International Airport;42.908001;-106.463997
3873;KVPS;VPS;Destin-Ft Walton Beach Airport;30.4832;-86.525398
3874;KSEM;SEM;Craig Field;32.34389877;-86.9878006
3875;KEYW;EYW;Key West International Airport;24.55610085;-81.75959778
3876;KCLT;CLT;Charlotte Douglas International Airport;35.2140007;-80.94309998
3877;KLAS;LAS;McCarran International Airport;36.08010101;-115.1520004
3878;KMCO;MCO;Orlando International Airport;28.42939949;-81.30899811
3879;KFLO;FLO;Florence Regional Airport;34.1853981;-79.72389984
3880;KGTF;GTF;Great Falls International Airport;47.48199844;-111.3710022
3881;KYNG;YNG;Youngstown Warren Regional Airport;41.26070023;-80.67910004
3882;PAFB;FBK;Ladd AAF Airfield;64.83750153;-147.6139984
3884;KWRB;WRB;Robins Air Force Base;32.64009857;-83.59190369
3885;VTBS;BKK;Bangkok Suvarnabhumi Airport;13.68109989;100.7470016
3886;WAMH;NAH;Naha Airport;3.683209896;125.5279999
3887;WAWM;MXB;Andi Jemma Airport;-2.55803;120.323997
3888;WAWS;SQR;Soroako Airport;-2.531199932;121.3580017
3889;WAWT;TTR;Pongtiku Airport;-3.044739962;119.8219986
3890;WAWW;KDI;Wolter Monginsidi Airport;-4.081610203;122.4179993
3891;WITB;SBG;Maimun Saleh Airport;5.874129772;95.33969879
3892;WICM;TSY;Cibeureum Airport;-7.346600056;108.2460022
3894;WARA;MLG;Abdul Rachman Saleh Airport;-7.926559925;112.7149963
3896;WICC;BDO;Husein Sastranegara International Airport;-6.900629997;107.5759964
3897;WICD;CBN;Penggung Airport;-6.756140232;108.5400009
3898;WARJ;JOG;Adi Sutjipto International Airport;-7.788179874;110.4319992
3899;WIHL;CXP;Tunggul Wulung Airport;-7.645060062;109.0339966
3900;WIHP;PCB;Pondok Cabe Air Base;-6.336959839;106.7649994
3901;WARS;SRG;Achmad Yani Airport;-6.97273;110.375
3903;WIDD;BTH;Hang Nadim International Airport;1.121029973;104.1190033
3904;WIOD;TJQ;Buluh Tumbang (H A S Hanandjoeddin) Airport;-2.74571991;107.7549973
3905;WIPK;PGK;Pangkal Pinang (Depati Amir) Airport;-2.162199974;106.1389999
3906;WIDN;TNJ;Raja Haji Fisabilillah International Airport;0.922683001;104.5319977
3907;WIDS;SIQ;Dabo Airport;-0.479189008;104.5790024
3908;WAOO;BDJ;Syamsudin Noor Airport;-3.442359924;114.7630005
3909;WAOC;BTW;Batu Licin Airport;-3.412410021;115.9950027
3910;WAOI;PKN;Iskandar Airport;-2.705199957;111.6729965
3911;WAOP;PKY;Tjilik Riwut Airport;-2.225130081;113.9430008
3913;WATC;MOF;Maumere(Wai Oti) Airport;-8.640649796;122.2369995
3914;WATE;ENE;Ende (H Hasan Aroeboesman) Airport;-8.849289894;121.6610031
3915;WATG;RTG;Frans Sales Lega Airport;-8.597009659;120.4769974
3916;WATT;KOE;El Tari Airport;-10.17160034;123.6709976
3917;WATO;LBJ;Komodo Airport;-8.48666;119.889
3919;WALL;BPN;Sultan Aji Muhamad Sulaiman Airport;-1.268270016;116.8939972
3920;WALR;TRK;Juwata Airport;3.326667;117.569444
3921;WALS;SRI;Temindung Airport;-0.484530985;117.1569977
3922;WALT;TSX;Tanjung Santan Airport;-0.092973001;117.4530029
3923;WADA;AMI;Selaparang Airport;-8.560709953;116.0950012
3924;WADB;BMU;Muhammad Salahuddin Airport;-8.539649963;118.6869965
3927;WADW;WGP;Umbu Mehang Kunda Airport;-9.66922;120.302002
3928;WARR;SUB;Juanda International Airport;-7.379829884;112.7870026
3929;WARQ;SOC;Adi Sumarmo Wiryokusumo Airport;-7.516089916;110.7570038
3930;RKSI;ICN;Incheon International Airport;37.46910095;126.4509964
3931;VTCC;CNX;Chiang Mai International Airport;18.76679993;98.96260071
3932;VTCT;CEI;Chiang Rai International Airport;19.95229912;99.88289642
3933;VTSF;NST;Nakhon Si Thammarat Airport;8.539620399;99.94470215
3935;VTUQ;NAK;Nakhon Ratchasima Airport;14.94950008;102.3130035
3936;VTUW;KOP;Nakhon Phanom Airport;17.38380051;104.6429977
3937;VTUU;UBP;Ubon Ratchathani Airport;15.25129986;104.8700027
3938;VTUK;KKC;Khon Kaen Airport;16.46660042;102.7839966
3939;VTPO;THS;Sukhothai Airport;17.23800087;99.81819916
3940;WADD;DPS;Ngurah Rai (Bali) International Airport;-8.748169899;115.1669998
3941;LGAV;ATH;Eleftherios Venizelos International Airport;37.93640137;23.94449997
3942;RJGG;NGO;Chubu Centrair International Airport;34.85839844;136.8049927
3943;RJBE;UKB;Kobe Airport;34.63280106;135.223999
3944;KPUW;PUW;Pullman Moscow Regional Airport;46.7439;-117.110001
3945;KLWS;LWS;Lewiston Nez Perce County Airport;46.37450027;-117.0149994
3946;KELM;ELM;Elmira Corning Regional Airport;42.15990067;-76.89160156
3947;KITH;ITH;Ithaca Tompkins Regional Airport;42.49100113;-76.45839691
3948;KMRY;MRY;Monterey Peninsula Airport;36.5870018;-121.8430023
3949;KSBA;SBA;Santa Barbara Municipal Airport;34.42620087;-119.8399963
3950;KDAB;DAB;Daytona Beach International Airport;29.179899;-81.058098
3952;EVLA;LPX;Liepja International Airport;56.51750183;21.09690094
3953;EVRA;RIX;Riga International Airport;56.92359924;23.97109985
3954;EYSA;SQQ;Siauliai International Airport;55.89390182;23.39500046
3955;EYSB;HLJ;Barysiai Airport;56.0705986;23.55809975
3956;EYKA;KUN;Kaunas International Airport;54.96390152;24.08480072
3958;EYPA;PLQ;Palanga International Airport;55.97320175;21.09390068
3959;EYVI;VNO;Vilnius International Airport;54.634102;25.285801
3960;EYPP;PNV;Panevys Air Base;55.72940063;24.46080017
3964;UDYZ;EVN;Zvartnots International Airport;40.14730072;44.39590073
3965;UDSG;LWN;Gyumri Shirak Airport;40.75040054;43.85929871
3966;HHSB;ASA;Assab International Airport;13.07180023;42.64500046
3967;HHAS;ASM;Asmara International Airport;15.29189968;38.91070175
3968;HHMS;MSW;Massawa International Airport;15.67000008;39.37009811
3969;LVGZ;GZA;Yasser Arafat International Airport;31.24640083;34.27610016
3971;UGSB;BUS;Batumi International Airport;41.61029816;41.59970093
3972;UGKO;KUT;Kopitnari Airport;42.17670059;42.48260117
3973;UGTB;TBS;Tbilisi International Airport;41.6692009;44.95470047
3974;OYRN;RIY;Mukalla International Airport;14.66259956;49.375
3975;OYTZ;TAI;Ta'izz International Airport;13.68599987;44.13909912
3976;OYHD;HOD;Hodeidah International Airport;14.75300026;42.97629929
3977;OYAA;ADE;Aden International Airport;12.8295002;45.02880096
3978;OYAT;AXK;Ataq Airport;14.55130005;46.82619858
3979;OYGD;AAY;Al Ghaidah International Airport;16.19169998;52.17499924
3980;OYSN;SAH;Sana'a International Airport;15.47630024;44.21969986
3982;OYBN;BHN;Beihan Airport;14.78199959;45.7201004
3984;OYSQ;SCT;Socotra International Airport;12.63070011;53.90579987
3986;EDJA;FMM;Memmingen Allgau Airport;47.98880005;10.23950005
3987;LTAZ;NAV;Nevehir Kapadokya Airport;38.7719;34.5345
3988;SAEZ;EZE;Ministro Pistarini International Airport;-34.8222;-58.5358
3989;ORER;EBL;Erbil International Airport;36.23759842;43.96319962
3990;YEML;EMD;Emerald Airport;-23.56749916;148.1790009
3991;LGAT;HEW;Athen Helenikon Airport;37.893299;23.726101
3992;RJBB;KIX;Kansai International Airport;34.4272995;135.2440033
3993;KJRB;JRB;Downtown-Manhattan/Wall St Heliport;40.70119858;-74.00900269
3994;RPVT;TAG;Tagbilaran Airport;9.665442;123.853533
3995;BGJN;JAV;Ilulissat Airport;69.24320221;-51.05709839
3996;BGCH;JCH;Qasigiannguit Heliport;68.82281555;-51.17344737
3997;BGAA;JEG;Aasiaat Airport;68.72180176;-52.78469849
3998;LEPA;PMI;Palma De Mallorca Airport;39.55170059;2.738810062
3999;YPDN;DRW;Darwin International Airport;-12.41469955;130.8769989
4000;VTSB;URT;Surat Thani Airport;9.132599831;99.13559723
4004;PATK;TKA;Talkeetna Airport;62.32049942;-150.0939941
4005;LMMG;GZM;Xewkija Heliport;36.027199;14.2728
4006;KHVN;HVN;Tweed New Haven Airport;41.26369858;-72.88680267
4007;KAVL;AVL;Asheville Regional Airport;35.43619919;-82.54180145
4008;KGSO;GSO;Piedmont Triad International Airport;36.09780121;-79.93730164
4009;KFSD;FSD;Joe Foss Field Airport;43.58200073;-96.74189758
4010;YAYE;AYQ;Ayers Rock Connellan Airport;-25.1861;130.975998
4011;KMHT;MHT;Manchester-Boston Regional Airport;42.932598;-71.435699
4012;KAPF;APF;Naples Municipal Airport;26.15259933;-81.77529907
4013;WMPR;RDN;LTS Pulau Redang Airport;5.76527977;103.0070038
4014;KSDF;SDF;Louisville International Standiford Field;38.1744;-85.736
4015;KCHO;CHO;Charlottesville Albemarle Airport;38.1385994;-78.45290375
4016;KROA;ROA;Roanoke Blacksburg Regional Airport;37.3255;-79.975403
4017;KLEX;LEX;Blue Grass Airport;38.03649902;-84.60590363
4018;KEVV;EVV;Evansville Regional Airport;38.03699875;-87.53240204
4019;KABQ;ABQ;Albuquerque International Sunport;35.040199;-106.609001
4020;KBZN;BZN;Gallatin Field;45.77750015;-111.1529999
4021;KBIL;BIL;Billings Logan International Airport;45.80770111;-108.5429993
4022;KBTM;BTM;Bert Mooney Airport;45.95479965;-112.4970016
4023;KTVC;TVC;Cherry Capital Airport;44.74140167;-85.5821991
4024;MGTK;FRS;Mundo Maya International Airport;16.91379929;-89.86640167
4025;KBHB;BHB;Hancock County-Bar Harbor Airport;44.45000076;-68.3615036
4026;KRKD;RKD;Knox County Regional Airport;44.06010056;-69.09919739
4027;KJAC;JAC;Jackson Hole Airport;43.6072998;-110.737999
4028;KRFD;RFD;Chicago Rockford International Airport;42.19540024;-89.09719849
4029;UUDD;DME;Domodedovo International Airport;55.40879822;37.90629959
4030;ZJSY;SYX;Sanya Phoenix International Airport;18.30290031;109.4120026
4031;NZMF;MFN;Milford Sound Airport;-44.6733017;167.9230042
4033;ZPLJ;LJG;Lijiang Airport;26.68000031;100.2460022
4034;KGSP;GSP;Greenville Spartanburg International Airport;34.89569855;-82.21890259
4037;KBMI;BMI;Central Illinois Regional Airport at Bloomington-Normal;40.47710037;-88.91590118
4038;KGPT;GPT;Gulfport Biloxi International Airport;30.40730095;-89.07009888
4039;KAZO;AZO;Kalamazoo Battle Creek International Airport;42.23490143;-85.55210114
4040;KTOL;TOL;Toledo Express Airport;41.58679962;-83.80780029
4041;KFWA;FWA;Fort Wayne International Airport;40.97850037;-85.19509888
4042;KDEC;DEC;Decatur Airport;39.83459854;-88.86569977
4043;KCID;CID;The Eastern Iowa Airport;41.88470078;-91.71080017
4044;KLSE;LSE;La Crosse Municipal Airport;43.879002;-91.256699
4045;KCWA;CWA;Central Wisconsin Airport;44.77759933;-89.66680145
4046;KPIA;PIA;General Wayne A. Downing Peoria International Airport;40.66419983;-89.69329834
4047;KATW;ATW;Appleton International Airport;44.2580986;-88.51909637
4048;KRST;RST;Rochester International Airport;43.90829849;-92.5
4049;KCMI;CMI;University of Illinois Willard Airport;40.03919983;-88.27809906
4050;KMHK;MHK;Manhattan Regional Airport;39.14099884;-96.67079926
4051;YKSC;KGC;Kingscote Airport;-35.71390152;137.5209961
4052;YHBA;HVB;Hervey Bay Airport;-25.31889915;152.8800049
4054;ZPDL;DLU;Dali Airport;25.649401;100.319
4056;WBMU;MZV;Mulu Airport;4.04832983;114.8050003
4057;HESH;SSH;Sharm El Sheikh International Airport;27.97730064;34.39500046
4058;KFKL;FKL;Venango Regional Airport;41.37789917;-79.86039734
4059;HKJK;NBO;Jomo Kenyatta International Airport;-1.319239974;36.92779922
4060;HTSN;SEU;Seronera Airport;-2.45806;34.822498
4061;SAWC;FTE;El Calafate Airport;-50.2803;-72.053101
4062;YARM;ARM;Armidale Airport;-30.52809906;151.6170044
4063;KGJT;GJT;Grand Junction Regional Airport;39.12239838;-108.5270004
4064;KSGU;SGU;St George Municipal Airport;37.036389;-113.510306
4065;KDWH;DWH;David Wayne Hooks Memorial Airport;30.0618;-95.55280304
4067;KSRQ;SRQ;Sarasota Bradenton International Airport;27.39539909;-82.55439758
4069;TXKF;BDA;L.F. Wade International International Airport;32.36399841;-64.67870331
4071;KVNY;VNY;Van Nuys Airport;34.20980072;-118.4899979
4072;KMLI;MLI;Quad City International Airport;41.44850159;-90.50749969
4073;KPFN;PFN;Panama City-Bay Co International Airport;30.212099;-85.6828
4074;AGGH;HIR;Honiara International Airport;-9.42800045;160.0549927
4075;NTAA;PPT;Faa'a International Airport;-17.553699;-149.606995
4076;ANYN;INU;Nauru International Airport;-0.547458;166.919006
4077;NGFU;FUN;Funafuti International Airport;-8.525;179.195999
4078;UNNT;OVB;Tolmachevo Airport;55.01259995;82.65070343
4081;VLXK;XKH;Xieng Khouang Airport;19.450001;103.157997
4083;KBIS;BIS;Bismarck Municipal Airport;46.77270126;-100.7460022
4084;KTEX;TEX;Telluride Regional Airport;37.9538002;-107.9079971
4086;VTCH;HGN;Mae Hong Son Airport;19.30130005;97.97579956
4087;KRAP;RAP;Rapid City Regional Airport;44.04529953;-103.0569992
4088;KCRQ;CLD;Mc Clellan-Palomar Airport;33.12829971;-117.2799988
4089;KFNT;FNT;Bishop International Airport;42.9654007;-83.74359894
4090;RPMD;DVO;Francisco Bangoy International Airport;7.125520229;125.6460037
4091;LPMA;FNC;Madeira Airport;32.697899;-16.7745
4092;SBSN;STM;Maestro Wilson Fonseca Airport;-2.424721956;-54.78583145
4093;VDSV;KOS;Sihanoukville International Airport;10.57970047;103.637001
4094;CYOA;YOA;Ekati Airport;64.69889832;-110.6149979
4095;NZNR;NPE;Hawke's Bay Airport;-39.465801;176.869995
4096;NFNB;LEV;Levuka Airfield;-17.71109962;178.7590027
4097;ZULS;LXA;Lhasa Gonggar Airport;29.29780006;90.91190338
4098;KRDD;RDD;Redding Municipal Airport;40.50899887;-122.2929993
4099;KEUG;EUG;Mahlon Sweet Field;44.12459946;-123.211998
4100;KIDA;IDA;Idaho Falls Regional Airport;43.514599;-112.070999
4101;KMFR;MFR;Rogue Valley International Medford Airport;42.37419891;-122.8730011
4102;NZKI;KBZ;Kaikoura Airport;-42.42499924;173.6049957
4103;KRDM;RDM;Roberts Field;44.2541008;-121.1500015
4104;NZPN;PCN;Picton Aerodrome;-41.34609985;173.9559937
4105;FYWH;WDH;Hosea Kutako International Airport;-22.4799;17.4709
4106;CYWH;YWH;Victoria Harbour Seaplane Base;48.42498589;-123.3888674
4108;ZSJN;TNA;Yaoqiang Airport;36.85720062;117.2160034
4109;ZSCG;CZX;Changzhou Benniu Airport;31.919701;119.778999
4110;ZUYB;YBP;Yibin Caiba Airport;28.80055556;104.545
4111;USTR;TJM;Roshchino International Airport;57.1896019;65.32430267
4112;KCAK;CAK;Akron Canton Regional Airport;40.91609955;-81.44219971
4113;KHSV;HSV;Huntsville International Carl T Jones Field;34.6371994;-86.77510071
4114;KPKB;PKB;Mid Ohio Valley Regional Airport;39.3451004;-81.43920135
4115;KMGM;MGM;Montgomery Regional (Dannelly Field) Airport;32.30059814;-86.39399719
4116;KTRI;TRI;Tri-Cities Regional TN/VA Airport;36.475201;-82.407401
4117;KPAH;PAH;Barkley Regional Airport;37.06079865;-88.77380371
4119;HDAM;JIB;Djibouti-Ambouli Airport;11.54730034;43.15950012
4120;ZJHK;HAK;Haikou Meilan International Airport;19.93490028;110.4589996
4121;HTMA;MFA;Mafia Island Airport;-7.917478;39.668502
4124;KPGA;PGA;Page Municipal Airport;36.92610168;-111.447998
4125;MHUT;UII;Utila Airport;16.1131;-86.880302
4127;KGPI;FCA;Glacier Park International Airport;48.3105011;-114.2559967
4128;KMBS;MBS;MBS International Airport;43.53290176;-84.07959747
4129;KBGM;BGM;Greater Binghamton/Edwin A Link field;42.20869827;-75.97979736
4130;ORBI;BGW;Baghdad International Airport;33.26250076;44.23460007
4131;VTCN;NNT;Nan Airport;18.80789948;100.7829971
4132;VTUV;ROI;Roi Et Airport;16.11680031;103.7740021
4133;VTUO;BFV;Buri Ram Airport;15.22949982;103.2529984
4135;VTBO;TDX;Trat Airport;12.27460003;102.3190002
4136;KBLH;BLH;Blythe Airport;33.61920166;-114.7170029
4137;ORAA;IQA;Al Asad Air Base;33.78559875;42.44120026
4138;ORAT;TQD;Al Taqaddum Air Base;33.33810043;43.5970993
4139;ORBD;XQC;Joint Base Balad;33.94020081;44.36159897
4140;RPLC;CRK;Diosdado Macapagal International Airport;15.186;120.559998
4141;WBKS;SDK;Sandakan Airport;5.900899887;118.0589981
4142;VLLN;LXG;Luang Namtha Airport;20.966999;101.400002
4143;VLOS;ODY;Oudomsay Airport;20.6826992;101.9940033
4144;ZYTX;SHE;Taoxian Airport;41.63980103;123.4830017
4145;ZSDY;DOY;Dongying Shengli Airport;37.50859833;118.788002
4146;TRPG;MNI;John A. Osborne Airport;16.79140091;-62.19329834
4147;PAPG;PSG;Petersburg James A Johnson Airport;56.80170059;-132.9450073
4148;ZHLY;LYA;Luoyang Airport;34.74110031;112.3880005
4149;ZSXZ;XUZ;Xuzhou Guanyin Airport;34.059056;117.555278
4151;VYMW;MWQ;Magway Airport;20.1656;94.941399
4152;VYKI;KHM;Kanti Airport;25.98830032;95.67440033
4153;VVDL;DLI;Lien Khuong Airport;11.75;108.366997
4154;VVDH;VDH;Dong Hoi Airport;17.515;106.590556
4155;VVRG;VKG;Rach Gia Airport;9.958029972;105.1323795
4156;VVCM;CAH;Ca Mau Airport;9.177667;105.177778
4157;VVCA;VCL;Chu Lai International Airport;15.40330029;108.7060013
4158;VVTH;TBB;Dong Tac Airport;13.04959965;109.3339996
4159;VTCI;PYY;Mae Hong Son Airport;19.37199974;98.43699646
4160;LDSB;BWK;Bol Airport;43.28570175;16.67970085
4161;FKYS;NSI;Yaounde Nsimalen International Airport;3.722559929;11.5532999
4162;GUCY;CKY;Conakry International Airport;9.57689;-13.612
4165;EDKA;AAH;Aachen-Merzbruck Airport;50.82305527;6.186388969
4166;EDSB;FKB;Karlsruhe Baden-Baden Airport;48.77939987;8.080499649
4167;KSFB;SFB;Orlando Sanford International Airport;28.77759933;-81.23750305
4169;KJST;JST;John Murtha Johnstown Cambria County Airport;40.31610107;-78.83390045
4170;VNLK;LUA;Lukla Airport;27.68689919;86.72969818
4171;VNBJ;BHP;Bhojpur Airport;27.1473999;87.05079651
4172;VNLD;LDN;Lamidanda Airport;27.25309944;86.66999817
4173;VNJS;JMO;Jomsom Airport;28.780426;83.723
4174;VNMA;NGX;Manang Airport;28.641399;84.089203
4175;VNPL;PPL;Phaplu Airport;27.517787;86.584454
4177;VNRT;RUM;Rumjatar Airport;27.30349922;86.55039978
4178;VNDG;DNP;Tulsipur Airport;28.11109924;82.29419708
4179;VNRK;RUK;Rukum Chaurjahari Airport;28.627001;82.195
4180;VNJL;JUM;Jumla Airport;29.2742;82.193298
4182;VNTJ;TPJ;Taplejung Airport;27.3509;87.69525
4183;VNTR;TMI;Tumling Tar Airport;27.315001;87.193298
4184;VNSK;SKH;Surkhet Airport;28.586;81.636002
4185;VNST;IMK;Simikot Airport;29.97109985;81.81890106
4186;VNDP;DOP;Dolpa Airport;28.98570061;82.81909943
4187;VNBG;BJH;Bajhang Airport;29.53899956;81.18540192
4188;VNDH;DHI;Dhangarhi Airport;28.75329971;80.58190155
4189;RKJB;MWX;Muan International Airport;34.991406;126.382814
4190;LGPL;JTY;Astypalaia Airport;36.57989883;26.37579918
4191;LGIK;JIK;Ikaria Airport;37.68270111;26.3470993
4192;LGKY;JKL;Kalymnos Airport;36.9632988;26.94059944
4193;LGML;MLO;Milos Airport;36.696899;24.4769
4194;LGNX;JNX;Naxos Airport;37.08110046;25.36809921
4195;LGPA;PAS;Paros National Airport;37.020495;25.113195
4196;LGKJ;KZS;Kastelorizo Airport;36.14170074;29.57640076
4197;HEMA;RMF;Marsa Alam International Airport;25.5571003;34.58369827
4198;EDLV;NRN;Weeze Airport;51.60240173;6.142169952
4199;RPVV;USU;Francisco B. Reyes Airport;12.12150002;120.0999985
4200;RPME;BXU;Bancasi Airport;8.9515;125.4788
4201;RPMG;DPL;Dipolog Airport;8.601983499;123.3418751
4202;RPLI;LAO;Laoag International Airport;18.17810059;120.5319977
4203;RPLP;LGP;Legazpi City International Airport;13.1575;123.735
4204;RPMO;OZC;Labo Airport;8.178509712;123.8420029
4206;RPVM;CEB;Mactan Cebu International Airport;10.30749989;123.9789963
4207;EDWS;NOD;Norden-Norddeich Airport;53.63305664;7.190278053
4208;EDWJ;JUI;Juist Airport;53.68111038;7.055832863
4209;SBPS;BPS;Porto Seguro Airport;-16.438601;-39.080898
4213;SNIG;QIG;Iguatu Airport;-6.34664011;-39.29380035
4214;SBPJ;PMW;Brigadeiro Lysias Rodrigues Airport;-10.29150009;-48.35699844
4215;SBCN;CLV;Nelson Ribeiro Guimaraes Airport;-17.72529984;-48.60749817
4216;KMSO;MSO;Missoula International Airport;46.91630173;-114.0910034
4217;YBCK;BKQ;Blackall Airport;-24.42779922;145.4290009
