id;ident;name;latitude_deg;longitude_deg
7250;0J8;Flying Ten Airport;29.61800003;-82.50869751
7251;0K6;Dobie's Airport;36.178496;-95.580468
7252;0KS0;J V Ranch Airport;38.63330078;-95.9253006
7254;0KS3;Camp Chippewa Airport;38.56669998;-95.36689758
7255;0KS4;Norris Airport;38.807239;-95.370056
7256;0KS6;Kendrigan Airport;37.45220184;-97.31780243
7257;0KS7;Mono Aircraft Airport;37.69279861;-97.88639832
7258;0KS8;Pearce Field;37.38249969;-95.37470245
7259;0KS9;Lmn 120 Airport;37.51589966;-96.9197998
7260;0KY0;Owen Air Park;38.62279892;-84.77890015
7261;0KY1;Arnemann Farms Airport;36.7655983;-86.61830139
7264;0KY4;Cambron Field;37.56439972;-87.08190155
7265;0KY5;Falin Landing Strip;36.8125;-86.375
7267;0KY7;Clinton-Hickman County Airport;36.63610077;-88.99859619
7270;0L4;Lida Junction Airport;37.4858017;-117.1910019
7271;0L5;Goldfield Airport;37.722751;-117.236368
7274;0LA1;Double H Ranch Airport;30.22940063;-90.9733963
7275;0LA2;Don Babin-Private Airport;30.27799988;-90.96320343
7276;0LA3;Belcher Airpatch Airport;32.7492981;-93.87349701
7282;0LA9;Rebel Field;30.5862999;-90.8615036
7283;0LL0;Kaufield Airport;42.26470184;-88.73000336
7284;0LL1;Jerseyville Aviation Inc Airport;39.09420013;-90.31340027
7285;0LL2;Murk's Strip;40.73889923;-90.38069916
7286;0LL3;Koenig Airport;39.05500031;-90.34210205
7287;0LL4;Flaherty Field;41.4192009;-89.12310028
7288;0LL5;Busboom RLA Restricted Landing Area;40.11000061;-88.07839966
7289;0LL6;Gord Airport;41.69839859;-88.60759735
7292;0LS0;Theriot Field;29.74970055;-90.7358017
7297;0LS5;Trahan Ultralightport;30.30690002;-92.12979889
7298;0LS6;Dufour Airport;30.78770065;-92.05039978
7299;0LS7;Morgan Field;30.6128006;-91.48419952
7300;0LS8;Lonesome Dove Airfield;30.28580093;-92.94129944
7301;0LS9;Huenefeld Airport;32.50429916;-91.98210144
7311;0MD1;Taylor Field;39.18730164;-75.79270172
7312;0MD2;Squier Landing Airport;38.287781;-76.867575
7314;0MD4;Pond View Private Airport;39.26679993;-76.18720245
7316;0MD6;Walters Airport;39.38119888;-77.10579681
45455;0ME4;Peasley Field;44.742469;-68.474403
7321;0MI1;Sugar Springs Airpark;44.140301;-84.4375
7323;0MI3;Kelleys Airport;44.63339996;-84.48339844
7324;0MI4;Lesterson-Dempsey Airstrip;46.270198;-87.386496
7325;0MI6;Young's Airport;46.38750076;-85.18399811
7330;0MN1;Brinkman Airport;44.26250076;-94.06970215
7334;0MN5;Pankratz Airport;44.30720139;-94.91690063
7335;0MN6;Matson Field;43.66220093;-92.40429688
7337;0MN8;Keller Airport;45.13579941;-92.85939789
7339;0MO0;Ferros Ranch-Aero Airport;38.41030121;-93.85019684
7340;0MO1;Flying G Airport;38.54449844;-94.09470367
7341;0MO2;Short-N-Ruff Airport;37.7867012;-90.78009796
7344;0MO5;Joe D Lewis Airport;40.13339996;-92.10019684
7345;0MO6;Hall Airport;40.11669922;-92.26689911
7347;0MO8;Sloan's Airport;39.1405983;-90.73680115
7349;0MS0;Topton Air Estates Airport;32.47499847;-88.61669922
7350;0MS1;Franklin Field;31.42519951;-90.9029007
7351;0MS2;Morgan Field;31.54179955;-89.39170074
7354;0MS5;Lewis Air Service Airport;33.39179993;-90.91680145
7356;0MS7;Hale Field;34.34260178;-89.14309692
7357;0MS8;Catfish Point Airport;33.69929886;-91.1651001
7358;0MS9;Shenandoah Valley Farms Airport;33.80070114;-89.02729797
7359;0MT1;Williams Field;47.49750137;-112.3909988
7362;0MT4;Kimp Airport;46.27859879;-114.1409988
7363;0MT5;Cottonwood Airport;45.63420105;-108.848999
7364;0MT6;Hanson Airport;48.04059982;-114.6790009
7365;0MT7;Pinehurst Ranch Airport;47.66080093;-115.4039993
7367;0MT9;Lone Hawk Airport;48.48329926;-114.4929962
7368;0MU0;Eagle Field;37.23469925;-91.09359741
7369;0MU1;Sunderland Airport;37.24670029;-94.17389679
7372;0MU4;Slaughter Airport;39.61610031;-92.86689758
7375;0MU7;Lambs Field;38.875;-94.13970184
7376;0MU8;Prince STOLport;37.43870163;-89.75900269
7379;0N0;Roosterville Airport;39.29109955;-94.44219971
7380;0N4;Chandelle Estates Airport;39.20230103;-75.48549652
7382;0N6;Albanna Aviation Airport;39.012602;-75.533501
7383;0NA1;Goerger Airport;46.24549866;-97.03759766
7384;0NA5;Sorlie Airport;48.00109863;-99.56289673
7385;0NA9;Boyd's Turf Airport;46.75;-103.8010025
7387;0NC1;Bearwallow Farm Airport;35.45709991;-82.37539673
7393;0NC7;Lindsay Airport;36.35720062;-79.99749756
7394;0NC8;Flying S Ranch Airport;35.755699;-80.735298
7396;0ND0;Gilbertson Field;47.92919922;-99.40039825
7397;0ND6;Schumacher Strip;46.05500031;-99.917099
7398;0ND7;Saville Private Airport;46.46530151;-100.1050034
7399;0NE0;Merrihew Airport;41.84999847;-101.9499969
7400;0NE1;Runner Landing Area Airport;42.40719986;-101.9319992
7401;0NE2;Merry Airport;41.86660004;-101.9169998
7404;0NE5;Newman Airport;41.02109909;-102.0179977
7405;0NE6;Frager Field;40.43330002;-98.07060242
7411;0NJ5;Fla-Net Airport;40.88589859;-74.70570374
7412;0NJ6;Dix Field;39.31679916;-74.63289642
7416;0NK0;Berdick Field;42.33399963;-78.79090118
7417;0NK1;Spring Brook Airport;43.36169815;-76.22019958
7418;0NK2;Westwind Farm Airport;42.98339844;-74.0161972
7419;0NK3;Seven Gullies Airport;42.69589996;-77.79219818
7422;0NK6;Lapeer Flyer Airport;42.43840027;-76.08879852
7424;0NK8;Rocky Reef Farm Airport;41.92089844;-73.67040253
7425;0NK9;Lakeview Airport;43.01029968;-75.82689667
7426;0NM0;Columbus Municipal Airport;31.82369995;-107.6269989
7427;0NM7;Negrito Airstrip;33.52090073;-108.5429993
7429;0NY0;Bennetts Airport;43.70009995;-73.98290253
7430;0NY1;Russell Field;43.1391983;-73.65319824
7431;0NY3;Kermizian Airport;43.31399918;-74.93209839
7434;0NY7;Murphys Landing Strip;43.03760147;-74.18430328
7435;0NY8;Wenskoski Field;42.99729919;-74.24539948
7437;0O4;Corning Municipal Airport;39.9435997;-122.1709976
7438;0O9;Ward Field;41.84569931;-123.9850006
7442;0OH6;Fry Field;39.6006012;-84.0196991
7443;0OH7;Apple Airport;40.1432991;-84.17189789
7444;0OH8;Fry Airport;40.18840027;-84.25610352
7448;0OI2;Unger Field;39.35979843;-83.41770172
7449;0OI3;Galloway Airport;41.38209915;-82.7161026
7450;0OI4;Salt Box Airport;41.32426453;-81.15930939
7451;0OI6;Victor's Landing Airport;41.83810043;-80.64369965
7452;0OI9;Hidden Quarry Airport;38.89450073;-83.1135025
7453;0OK0;Edmond Airport;35.6833992;-97.43360138
7454;0OK1;Mckey Airport;34.6570015;-97.40170288
7456;0OK3;Mckinley Ranch Airport;35.61949921;-98.52259827
7457;0OK4;Rock Creek Farm Airport;34.66059875;-96.25360107
7458;0OK5;Chappell Airport;35.88890076;-97.40029907
7459;0OK6;Ellis/Harvey Airport;35.80170059;-97.38610077
7461;0OK8;Cade's Airport;36.29249954;-97.5931015
7462;0OK9;Crystal Airport;36.21340179;-96.63700104
7466;0OR3;Long Ranch Airport;42.01900101;-121.7040024
7468;0OR5;East Oregon Cattle Co Airport;42.50350189;-122.8550034
7469;0OR6;Rome Service Airport;42.83399963;-117.6289978
7470;0OR7;Marr Field;44.85400009;-123.2639999
7471;0OR8;Sutton on Rogue Airport;42.48479843;-122.8659973
7472;0OR9;Hanel Field;45.59260178;-121.5490036
7474;0P1;Van Pak Airport;39.8321991;-99.5687027
7475;0P2;Shoestring Aviation Airfield;39.7947998;-76.64720154
7476;0PA0;Philadelphia Gliderport;40.331227;-75.248125
7478;0PA2;Haunstein Ultralightport;40.31679916;-77.12470245
7479;0PA3;Robbins Farm Airport;41.74950027;-76.7602005
7480;0PA4;Ecko Field;40.23759842;-76.72470093
7481;0PA5;Fisher Airport;41.49449921;-79.8309021
7482;0PA6;Hostetler Airport;40.63090134;-77.85030365
7486;0PN0;Fletcher Airport;41.4435997;-80.15390015
7488;0PN2;Flying Acres Airport;41.07310104;-80.07029724
7490;0PN4;Kitner Airport;40.41289902;-77.24140167
7491;0PN5;Nichols Airport;41.77920151;-79.5983963
7492;0PN6;Memmi Airport;40.16899872;-77.99250031
7493;0PN7;Drillmore Acres Airport;40.12829971;-77.63140106
7494;0PN8;Shriver Airport;41.61669922;-79.68309784
7495;0PN9;Paul Personal Use Airport;41.7195015;-79.67780304
7496;0PS0;Frederick Airpark;41.3708992;-79.34169769
7499;0PS3;Carsonville Airport;40.49039841;-76.76660156
7500;0PS4;Old Orchard Airport;41.00839996;-78.56089783
7503;0PS7;Harman Airport;40.52230072;-76.84549713
7506;0Q3;Sonoma Valley Airport;38.2234993;-122.4499969
7507;0Q4;Selma Airport;36.58160019;-119.6579971
7509;0Q9;Sonoma Skypark Airport;38.25770187;-122.4339981
7510;0R2;Lincoln Municipal Airport;38.40390015;-93.33300018
7511;0R7;The Red River Airport;31.99069977;-93.30740356
7512;0R9;Plainville Airpark;39.19449997;-99.30339813
7513;0S1;Meadow Creek Usfs Airport;47.84579849;-113.4089966
7514;0S2;Stockton Municipal Airport;39.37720108;-99.29509735
7515;0S5;Nez Perce Municipal Airport;46.23740005;-116.2429962
7516;0SD0;Lenling Airport;45.42499924;-100.8919983
7517;0SD1;Lodi Airport;42.97219849;-96.98020172
7519;0SD3;Bledsoe Ranch Airport;45.26940155;-103.2170029
7522;0SD6;Oasis Ranch Airport;44.28889847;-101.8259964
7523;0SD7;Porch Ranch Airport;43.5243988;-101.7340012
7524;0SD8;Juhnke Airport;43.78279877;-100.2929993
7529;0TA1;Buddy Harmel Airport;34.2195015;-101.9800034
7530;0TA2;Smith Farms Airport;34.21670151;-101.9250031
7531;0TA3;Tate Ranch Airport;30.30430031;-102.1380005
7532;0TA4;Erco Field;32.4978981;-96.27050018
7535;0TA7;Alta Vista Ranch Airport;30.14819908;-103.8929977
7536;0TA8;Womack Plantation Airport;33.84870148;-95.40720367
7538;0TE0;Robertson Ranch Airport;29.69300079;-101.1620026
7541;0TE3;Buzz Field;33.92919922;-100.8420029
7542;0TE4;Hilltop Lakes Airport;31.08099937;-96.21520233
7543;0TE5;Santa Maria Ranch Airport;27.43379974;-99.18589783
7544;0TE6;Gorman Airport;32.20429993;-98.66560364
7545;0TE7;LBJ Ranch Airport;30.25180054;-98.62249756
7548;0TN0;R & S Buzzard Airport;35.67670059;-86.896698
7550;0TN2;Village Airport;35.65589905;-84.1855011
7553;0TN5;Mc Donald Airport;35.86740112;-86.49780273
7554;0TN6;Riner Farm Airport;36.1833992;-84.09909821
7559;0TS1;Dooley Airport;33.09870148;-97.27249908
7560;0TS2;Ultralight International Ultralightport;32.94869995;-97.3289032
7562;0TS4;Ullrich Airport;30.09189987;-96.79499817
7563;0TS5;Lake Bay Gall Airport;30.44190025;-95.18630219
7565;0TS7;Flying U Airport;32.83349991;-98.12529755
7566;0TS8;Flying 'K' Ranch Ultralightport;26.15040016;-97.88359833
7568;0TX0;Nassau Bay Airport;32.41960144;-97.71279907
7569;0TX1;Pecan Plantation Airport;32.35400009;-97.67639923
7573;0TX5;Shiloh Airport;33.02399826;-97.11969757
7574;0TX6;Elm Creek Airpark;29.50519943;-97.99690247
7576;0TX8;Jacobia Field;33.18040085;-96.04329681
7577;0TX9;Card Aerodrome;33.25009918;-96.11689758
7578;0U0;Landmark US Forest Service Airport;44.64239883;-115.5329971
7579;0U1;Warm Springs Creek Airport;44.14210129;-115.314003
7580;0U2;Copper Basin Airport;43.80179977;-113.8310013
7581;0U3;Mahoney Creek US Forest Service Airport;44.74459839;-114.9209976
7582;0U7;Hollow Top Airport;43.32490158;-113.5879974
7583;0U8;May Airport;44.61019897;-113.8960037
7584;0U9;Lee Williams Memorial Airport;44.46160126;-116.7580032
7586;0VA1;Johnson Fox Field;37.23350143;-79.58529663
7587;0VA2;Riverwood Airport;37.79650116;-79.76670074
7588;0VA3;Hunt Airport;37.69879913;-77.09529877
7589;0VA4;Worley Field;36.95009995;-79.87950134
7590;0VA5;Coffman Field;37.69414437;-77.66089439
7592;0VA7;Flatrock Air Strip;37.52320099;-77.81939697
7593;0VA8;Jayarz Airport;37.28580093;-77.79119873
7594;0VA9;Handy Strip;37.44739914;-76.45379639
7595;0VI1;Brooklyn Airport;37.68889999;-77.10140228
7599;0WA1;Dwight Field;46.61709976;-122.8259964
7600;0WA2;Curtis Airport;46.5904007;-123.1050034
7609;0WI1;Mort's Landing Airport;45.50719833;-92.14189911
7610;0WI2;Doering Farms Airfield;43.20140076;-88.33339691
7612;0WI4;Snow Crest Ranch Airport;43.82939911;-89.3526001
7613;0WI5;Crash In International Airport;42.79339981;-87.89060211
7614;0WI6;Simandl Field/Private Airport;42.87360001;-88.15789795
7615;0WI7;With Wings And A Halo Airport;44.13359833;-88.4992981
7616;0WI8;Oconomowoc Airport;43.13890076;-88.47229767
7617;0WI9;Mc Manus Hoonch-Na-Shee-Kaw Airport;42.9314003;-89.33869934
7618;0WN0;Rucilla's Roost Airport;48.13729858;-123.112999
7619;0WN1;Shangri-La Airport;46.75189972;-120.6019974
45908;0WN2;Coopers Landing;46.127778;-119.015
7622;0WN5;Potts Field;42.79970169;-88.04869843
45906;0WN9;Wings For Christ Airport;48.430464;-119.486058
45936;0WY0;Freedom Air Ranch Airport;43.039722;-111.038056
45935;0WY1;Dorsey Creek Ranch Airport;44.411111;-108.163333
7630;0XA4;Seven C's Ranch Airport;27.99690056;-98.88220215
7631;0XA5;74 Ranch Airport;28.68490028;-98.38279724
7633;0XA7;Bar 3 Ranch Airport;30.66270065;-97.62509918
7634;0XA8;Ohho Airport;30.27000046;-98.10829926
7636;0XS0;Diamond H Ranch Airport;28.40029907;-99.55870056
7637;0XS1;Rodgers Roost Airport;29.28779984;-96.34970093
7638;0XS2;John Fields Ranch Airport;30.55489922;-100.5339966
7642;0XS6;Lakeside Beach Airport;30.50099945;-98.14700317
7643;0XS7;Anacacho Ranch Airport;29.19190025;-100.2750015
7644;0XS8;Dunbar Ranch Airport;29.0760994;-100.375
45852;0XS9;French Field;32.134042;-95.339583
7645;0Y4;Lambert Fechter Municipal Airport;43.16419983;-95.47000122
7646;0Y6;Lake Mills Municipal Airport;43.41659927;-93.50849915
7647;0Z2;Road Commission Nr 1 Airport;63.10820007;-147.5319977
7649;10AK;Hunt Strip;61.59189987;-149.6779938
7652;10AZ;Pierce Airport;33.36640167;-112.6179962
7655;10CO;Silkman Farms Inc. Airport;39.45470047;-102.2129974
7656;10D;Winsted Municipal Airport;44.95000076;-94.06690216
7657;10F;Rosser Ranch Airport;33.01539993;-98.62529755
7658;10FA;Flying Baron Estates Airport;28.79750061;-81.93589783
7659;10FD;Seven Feathers Airport;29.00659943;-82.40460205
7661;10GA;Beaverbrook Aerodrome;33.32509995;-84.2983017
7662;10IA;Flyers Airport;42.41669846;-92.25019836
7663;10ID;Flat Top Airstrip;43.49440002;-113.9219971
7669;10LA;Industrial Helicopters Inc. Airport;30.24740028;-92.09600067
7670;10LS;G & J Fly A Way Ultralightport;30.04630089;-91.99459839
7676;10MT;Hoolie Airport;47.83330154;-106.4840012
7678;10NC;Johnston Farm Airport;36.3431015;-77.50939941
7679;10ND;Smith Strip;47.1875;-102.3619995
7684;10OH;Zoellner Airport;41.40280151;-82.62909698
7685;10OK;Hickory Hills Airport;35.16669846;-97.21700287
7686;10OR;Stevens Mountain Airport;45.78929901;-123.2320023
7690;10TE;Gottwald Field;29.66690063;-97.50029755
7691;10TN;Flatwood Field;36.07189941;-86.35440063
7694;10VA;Nashs Airport;37.38629913;-78.81310272
7696;10WI;Buds Landing Airport;45.11579895;-88.1894989
45941;10WY;Willow Creek Ranch Airport;43.423333;-106.823611
7697;10XS;Flying S Air Ranch Airport;31.77949905;-98.90930176
7698;11AK;Rocking T. Ranch Airport;63.99959946;-145.5019989
7701;11AZ;Whetstone Airport;31.68370056;-110.2900009
7702;11CA;Turner Field;36.6733017;-119.7220001
7703;11CL;Hansen Airport;34.63000107;-117.6529999
7705;11FA;B & L Farms Airport;25.58370018;-80.49980164
7707;11FL;Williams Field;30.04299927;-81.88089752
7712;11II;Atterbury Field (Camp Atterbury);39.34170151;-86.03050232
7714;11IN;Jr's Airport;39.81890106;-86.5381012
7719;11LL;Thacker Airport;40.722514;-88.769108
7720;11LS;Jasmine Hill Airport;30.97599983;-92.56900024
7721;11M;Fulton-Itawamba County Airport;34.35200119;-88.37729645
7722;11MA;Bulljump Airport;41.80730057;-70.75839996
7723;11MD;Tim's Airport;38.43330002;-75.62779999
7726;11MO;Redgate Ranch Airport;38.90169907;-91.6352005
326133;11MT;Lammers Airport;46.462777;-109.490555
323292;11MU;Rocky Top Airfield;36.657916;-92.465578
7727;11N;Candlelight Farms Airport;41.56679916;-73.46620178
7729;11NE;Kaan Airport;42.44250107;-103.9160004
7731;11NK;Hop House Airpark;42.91389847;-74.61170197
7732;11NY;Saikkonen Airport;42.20899963;-76.4496994
7733;11OA;Hide-A-Way Hills Resort Airport;39.64310074;-82.46679688
7734;11OG;Unity Airport;44.45130157;-118.1869965
7735;11OK;Beefor Ranch Airport;35.07229996;-97.38359833
7736;11OR;Holiday Sky Ranch Airport;43.39350128;-123.2850037
45744;11PN;Eakin Airport;41.3525;-79.732778
7738;11S;Sekiu Airport;48.26610184;-124.314003
7740;11TE;Flying M Ranch Airport;32.30009842;-97.20449829
7741;11TN;Salem Field;36.47499847;-87.36669922
7742;11TS;Pt Enterprise D&W Ranch Airport;31.65789986;-96.41139984
7743;11TX;Butler Airport;33.66680145;-96.69059753
322468;11UT;Flying R Airport;41.2538528;-111.7110611
7745;11VG;Devil's Reach Landing Airport;38.20940018;-77.00060272
7746;11WA;Homeport Airport;47.5237999;-117.4700012
45923;11Y;Flying Feathers Airport;44.061183;-88.194933
7750;12A;Arkavalley Airport;35.17839813;-92.33540344
45301;12AR;Gibbons Airport;34.515444;-90.973722
7751;12AZ;Ranta Strip;33.853901;-112.653001
7752;12CA;Faber Vineyards Airport;38.10960007;-121.1689987
7753;12CL;Newton Field;36.1568985;-119.8499985
322230;12CN;Richter Airport;39.268306;-122.116689
7754;12CO;Omega 1 STOLport;38.83549881;-107.8150024
7761;12IA;Plueger Airfield;42.80049896;-96.13780212
7762;12ID;Flying B Ranch Landing Strip;44.9679985;-114.7330017
7763;12II;Pentecost Airport;39.85620117;-84.97219849
7764;12IL;Hawker Airport;41.20000076;-88.01670074
7765;12IN;J & S Field;38.11859894;-87.64749908
7768;12KS;Sooter Airport;37.93529892;-97.4878006
7769;12KY;John M. Foree Airport;38.46030045;-85.16860199
7770;12LA;Kml Airport;30.27589989;-93.35739899
7771;12LL;Lambdins Field;37.54029846;-89.48619843
7772;12LS;Hains Airstrip;30.17860031;-92.28500366
7775;12ME;Ridgeview Airport;44.32229996;-69.20729828
7776;12MI;John's Airport;43.05170059;-83.49189758
7778;12MO;Ferguson Farms Airport;38.58060074;-93.59470367
7779;12MS;Green Acres Airport;31.09309959;-91.31900024
7780;12MT;Lincolns Field;48.77420044;-110.4420013
7781;12NC;Atlantic Field Mcolf Airport;34.88330078;-76.34999847
7782;12ND;Pietschtree Airstrip;48.29529953;-101.427002
7783;12NE;Reisig Brothers Airport;41.90660095;-103.6999969
45523;12NH;Gile Pond Airport;43.495278;-71.654444
7785;12NK;Westport Airport;44.15840149;-73.43289948
7788;12OH;Mcgregor Airfield;39.83480072;-84.33470154
7790;12OR;Skinner Ranch Airport;42.95130157;-117.2819977
7795;12S;Monument Municipal Airport;44.83179855;-119.4300003
7796;12SC;Over the Hill Airport;34.14139938;-80.74669647
7799;12TE;Curtis Ranch Field;31.31679916;-99.23370361
7800;12TN;Riley Creek Airport;35.82369995;-84.5388031
7801;12TS;Blo Airport;32.90850067;-97.97730255
7802;12TX;Griffin Airport;30.82139969;-98.08059692
7803;12VA;Hop-Along Airport;37.7881012;-79.76779938
7804;12WA;Fowlers Nw 40 Airport;47.52069855;-117.4629974
45905;12WT;Walker Airport;46.911;-117.218667
321472;12WV;Crazy Horse Airport;38.3421667;-82.115
45934;12WY;Black Diamond Airport;44.45;-108.384667
321471;12XA;Wood Farm Airfield;32.0393333;-102.3485833
7806;12XS;Mc Croskey Field;34.95470047;-91.83719635
7807;13AK;Satterbergs Airport;61.65470123;-149.8999939
7810;13AZ;Waltenberry Field Ultralightport;33.535;-112.8534722
7812;13CL;Maine Prairie Airport;38.38130188;-121.8239975
7814;13FA;Earle Airpark;29.69440079;-81.51370239
7817;13GA;Oak Ridge Plantation Airport;31.36660004;-83.75489807
7818;13GE;Holt Airpark;32.3608017;-82.31809998
7819;13IA;Hillside Stables Airport;42.04570007;-90.19110107
7820;13ID;Silva Ranch Airport;44.26660156;-115.0009995
7822;13IN;Gage Airport;40.81529999;-84.92769623
7824;13KS;Daniel's Landing Airport;37.69779968;-97.11029816
7825;13KY;Miles Airport;37.70560074;-87.15609741
7828;13LS;Tee Brad's Airport;29.9939003;-92.38559723
7830;13MA;Metropolitan Airport;42.22330093;-72.31140137
7831;13ME;Socatean Bay Airport;45.77640152;-69.80930328
7833;13MN;Melby Airport;46.10079956;-95.83139801
7834;13MO;Domeyer Airport;37.67639923;-91.70649719
7835;13MS;Greener Pastures Airpark;30.63330078;-89.66390228
7836;13MT;Sorenson Airport;48.52080154;-110.112999
7837;13N;Trinca Airport;40.96680069;-74.78019714
7838;13NC;Oak Grove Mcolf Airport;35.03350067;-77.24970245
7839;13NE;Hock Airport;40.31669998;-100.8089981
7842;13NM;Beaverhead Airstrip;33.41949844;-108.1389999
7847;13OR;Aubrey Mountain Airstrip;43.74069977;-122.4260025
7848;13PA;Rigrtona Airport;41.68259811;-79.45200348
7849;13PN;Richland Acres Ultralightport;40.45429993;-75.30460358
7851;13Q;Jewett Mesa Airport;34.0033989;-108.6780014
7855;13TE;Varisco Airport;30.65600014;-96.53829956
7857;13TS;Van Es Ranch Airport;27.45529938;-98.92639923
7858;13TX;Allison Ranch Airport;30.53129959;-100.4509964
7861;13W;Camano Island Airfield;48.25699997;-122.4369965
7863;13WI;Nowatzski Field;43.69639969;-88.99960327
